f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,handedness,label
0.65333474,0.69237137,-4.9200986e-07,0.7187696,0.51778746,-0.0712249,0.7720131,0.30667856,-0.11096285,0.80827373,0.14994347,-0.13934997,0.8375956,-0.010047376,-0.16167328,0.67505026,0.40245304,-0.13613962,0.85481167,0.49355084,-0.1984627,0.8419181,0.52247274,-0.2313615,0.78826565,0.4968052,-0.25489286,0.616445,0.54624426,-0.13035443,0.8227841,0.65565085,-0.17274073,0.8010202,0.63973063,-0.17409089,0.7502694,0.59932554,-0.18867962,0.59561574,0.6909477,-0.12951201,0.7887203,0.77509034,-0.16548043,0.7736785,0.7554044,-0.14107661,0.73107505,0.71523404,-0.13299865,0.5953351,0.8166144,-0.13797405,0.7453383,0.8742417,-0.17121898,0.73940426,0.8468466,-0.16532332,0.69950056,0.82119703,-0.16488458,Right,Takeoff
0.5415224,0.68333244,-1.6366717e-07,0.5813203,0.48227277,-0.101758875,0.60571474,0.30680448,-0.17985317,0.601339,0.14587328,-0.23940723,0.5734753,-0.025955856,-0.29669547,0.5029928,0.49810487,-0.22727016,0.67788815,0.49757227,-0.30627728,0.6842631,0.46026617,-0.35176995,0.6430444,0.44633073,-0.3859088,0.50151145,0.69097006,-0.21156628,0.71796834,0.65612745,-0.2636157,0.714875,0.60516113,-0.26452413,0.66401166,0.5938229,-0.28242114,0.53148997,0.8408856,-0.19676985,0.72424567,0.79260993,-0.23503369,0.719542,0.7463835,-0.2062734,0.66954094,0.7287287,-0.19970748,0.56973666,0.95339966,-0.1939474,0.7184578,0.9210129,-0.22461143,0.72621536,0.877507,-0.21150647,0.70021266,0.8610405,-0.20843168,Right,Takeoff
0.5160954,0.685383,-4.0238362e-07,0.6030834,0.45141232,-0.118831754,0.70302033,0.2619332,-0.22754773,0.7696034,0.16125125,-0.31267166,0.78882474,0.092365086,-0.3914656,0.62208664,0.39782724,-0.30031204,0.86487806,0.42407176,-0.39220083,0.85835147,0.4046057,-0.42218605,0.78830653,0.41256285,-0.4400496,0.6199856,0.6058646,-0.28003618,0.8887987,0.6078335,-0.35626876,0.85741353,0.5682926,-0.3507403,0.77599853,0.56659126,-0.35725895,0.6323841,0.793582,-0.25748146,0.8840593,0.7810338,-0.31274956,0.85000163,0.7210854,-0.28325826,0.77541775,0.7057235,-0.2722728,0.6565486,0.95193243,-0.24676068,0.8538933,0.92295516,-0.2873686,0.84778214,0.8714553,-0.27879137,0.79093194,0.86253875,-0.27713132,Right,Takeoff
0.48225167,0.51796085,-5.1010886e-07,0.5361052,0.3913428,-0.045553494,0.5782781,0.22288767,-0.067309014,0.6011036,0.08108786,-0.082517415,0.61302996,-0.054176256,-0.09453595,0.5046868,0.2405029,-0.087075576,0.6319198,0.33925503,-0.12766053,0.6093956,0.3624252,-0.14740008,0.5615847,0.33405223,-0.16303366,0.4551563,0.34826928,-0.086887725,0.60825735,0.45877296,-0.114940874,0.5772789,0.45753592,-0.116097964,0.53080994,0.42779,-0.12712762,0.43452913,0.46778592,-0.09006664,0.57926065,0.55948925,-0.11718781,0.5556334,0.55882967,-0.1029461,0.5192794,0.525837,-0.09919104,0.42780387,0.5770845,-0.09932149,0.5425587,0.6438907,-0.12440547,0.529755,0.635927,-0.12253506,0.49599412,0.61544144,-0.1237663,Right,Takeoff
0.4666416,0.6048248,-4.6269398e-07,0.5167338,0.52687776,-0.02806139,0.5493988,0.4226361,-0.04248479,0.5645736,0.33294755,-0.05313607,0.5779751,0.24275619,-0.061211355,0.48955446,0.40930638,-0.05080254,0.567325,0.49822167,-0.07827926,0.55256253,0.52441585,-0.094668224,0.5246372,0.5019195,-0.10823422,0.45470563,0.46723208,-0.051408783,0.5463019,0.5691122,-0.07236386,0.52645975,0.5741756,-0.07830618,0.50124544,0.54734635,-0.08961035,0.43708858,0.5370808,-0.053937517,0.5251786,0.6289265,-0.0733232,0.50773466,0.6315629,-0.067705564,0.48514858,0.60366744,-0.06834423,0.42921737,0.6031636,-0.060198672,0.499416,0.6677475,-0.0770714,0.49011314,0.66595393,-0.077102795,0.46834463,0.6490494,-0.07937639,Right,Takeoff
0.51945245,0.5846895,-5.5699104e-07,0.5478513,0.42136583,-0.017339148,0.56608564,0.26367757,-0.035644043,0.56193095,0.1467603,-0.054155223,0.54951596,0.044643134,-0.06766017,0.51027054,0.29934174,-0.057041205,0.6211801,0.27620825,-0.097720906,0.60420746,0.32422188,-0.11505673,0.5693714,0.33375928,-0.12522444,0.50343305,0.3994521,-0.0678512,0.6355467,0.37326267,-0.1015252,0.6062794,0.40974033,-0.09945749,0.57033306,0.41882652,-0.10213306,0.5125953,0.49443007,-0.0811389,0.63807386,0.4654643,-0.10775562,0.6084692,0.49604994,-0.09118626,0.5756729,0.5038225,-0.082756616,0.528913,0.5776706,-0.09696299,0.63083625,0.5466404,-0.1081384,0.6072693,0.55907965,-0.09742105,0.57080007,0.5649408,-0.0936902,Right,Takeoff
0.5139746,0.56509006,-6.3251383e-07,0.54965615,0.39512283,-0.014982008,0.56802,0.2345327,-0.030230077,0.5655981,0.11265934,-0.047010873,0.5594968,0.009660378,-0.059238236,0.5067362,0.25342947,-0.04246305,0.6151424,0.24408893,-0.081411354,0.59752136,0.2966283,-0.10126587,0.5634334,0.30406302,-0.11418841,0.49684703,0.34885234,-0.05432078,0.6271822,0.33854058,-0.08547486,0.5963301,0.3766936,-0.08754382,0.5602657,0.38218784,-0.09390082,0.5029169,0.44108582,-0.0692683,0.62654364,0.4272285,-0.094761625,0.5967941,0.45988888,-0.083025716,0.5656644,0.4634784,-0.07836809,0.5169422,0.52273023,-0.086785786,0.61781436,0.505775,-0.09847447,0.5959542,0.5212424,-0.09135246,0.5613806,0.5219286,-0.09016649,Right,Takeoff
0.5148705,0.569991,-4.4543373e-07,0.52020466,0.4201362,-0.02372693,0.5241621,0.27820557,-0.04535736,0.5097514,0.17662925,-0.06501202,0.4795325,0.09033325,-0.07998812,0.48514882,0.3530857,-0.069389,0.5869541,0.28555718,-0.11063526,0.57676524,0.32937118,-0.12808813,0.5424808,0.3538151,-0.13738719,0.49564034,0.45330787,-0.07639461,0.6124384,0.36954078,-0.11126279,0.58861,0.40862602,-0.10942025,0.553822,0.4360249,-0.11138465,0.5187704,0.5354951,-0.0853405,0.62728333,0.44823545,-0.11083382,0.60362583,0.48054945,-0.09311924,0.57303154,0.5033961,-0.08363556,0.5448186,0.60196376,-0.097254105,0.63203984,0.52610016,-0.10808632,0.61216813,0.5400729,-0.095763154,0.58006716,0.5607041,-0.09033462,Right,Takeoff
0.49007344,0.6407478,-4.3435418e-07,0.5273538,0.51574785,-0.02721283,0.55180514,0.39924648,-0.046509173,0.5465963,0.31395897,-0.06255022,0.5332687,0.2312725,-0.07473827,0.49464297,0.46962875,-0.06418804,0.6011251,0.4766309,-0.100054726,0.5855998,0.49557903,-0.11812997,0.54938793,0.49078062,-0.12969223,0.4811175,0.5654887,-0.066752955,0.60302544,0.56486523,-0.09179452,0.5803111,0.5709216,-0.09059704,0.5474899,0.56689835,-0.09705211,0.4845026,0.6492476,-0.07148257,0.59971803,0.64408,-0.09163247,0.5781189,0.6474503,-0.078733064,0.54949665,0.64207345,-0.07544144,0.49618384,0.7182317,-0.07960519,0.5875284,0.7123836,-0.09084559,0.5701454,0.7051239,-0.08389844,0.5378955,0.69772893,-0.08402055,Right,Takeoff
0.4912703,0.60493493,-4.2405034e-07,0.55270994,0.51373893,-0.023679523,0.6094411,0.42138848,-0.0413185,0.638199,0.33921874,-0.05671745,0.6559745,0.25255954,-0.06913488,0.55259997,0.46032488,-0.056107577,0.64910907,0.5334035,-0.09045889,0.63137066,0.5443022,-0.108156316,0.6002184,0.51684064,-0.11934867,0.5215689,0.5399507,-0.06074438,0.63268995,0.61516607,-0.08470887,0.6069922,0.60922134,-0.08434335,0.5761433,0.58082485,-0.09104077,0.5061965,0.6171904,-0.06765343,0.61218286,0.6817759,-0.08652323,0.5873844,0.672629,-0.07335244,0.5613002,0.64688534,-0.06983555,0.49997288,0.68669105,-0.07744956,0.5846167,0.73579824,-0.08554709,0.56854415,0.7218635,-0.07552792,0.5416773,0.6977441,-0.07348711,Right,Takeoff
0.5720835,0.6689677,-5.068454e-07,0.62084174,0.5530899,-0.011506025,0.6577425,0.4275839,-0.030066378,0.6767251,0.3318812,-0.0501618,0.69322187,0.24514084,-0.06579545,0.61037785,0.37973,-0.056921296,0.7130122,0.3987185,-0.094511315,0.70358694,0.46566033,-0.10608419,0.67869717,0.48293754,-0.11152788,0.58936954,0.4556588,-0.06966132,0.7060132,0.50276303,-0.10162628,0.6840628,0.5445028,-0.0980568,0.65752995,0.53902626,-0.09874226,0.5828125,0.54310805,-0.08386469,0.6952607,0.586605,-0.109666325,0.6720223,0.61680704,-0.09398917,0.64701587,0.60700727,-0.08601358,0.5860441,0.62670434,-0.09967263,0.68021226,0.6591177,-0.113519035,0.6630513,0.6699619,-0.10510521,0.63356715,0.6571264,-0.10147105,Right,Takeoff
0.5644593,0.67757726,-5.4063037e-07,0.6152664,0.5471732,-0.011932215,0.6458524,0.4186812,-0.029519467,0.65765077,0.32176474,-0.049532257,0.6657545,0.23593137,-0.06479804,0.5934224,0.36600837,-0.04857415,0.6920463,0.37824392,-0.08782235,0.68276376,0.44804895,-0.102654,0.6587137,0.46817523,-0.110153034,0.5725001,0.44478798,-0.061911564,0.6890958,0.49044922,-0.09457585,0.6657734,0.5348755,-0.09312948,0.63799846,0.5293687,-0.09482447,0.5655983,0.53491944,-0.077782795,0.680521,0.5748616,-0.10609007,0.6570066,0.607762,-0.092780076,0.63039714,0.59965384,-0.08524822,0.56794715,0.6223203,-0.095470324,0.6649701,0.6475726,-0.11132657,0.64690596,0.66139805,-0.10378573,0.6155768,0.6516801,-0.0999385,Right,Takeoff
0.57573706,0.66760117,-4.955152e-07,0.6085835,0.5371095,-0.018614413,0.6217129,0.40945393,-0.04011166,0.61593235,0.31870556,-0.061299656,0.5999947,0.23299763,-0.07777643,0.5772337,0.36992314,-0.06712671,0.67651397,0.3760823,-0.10738499,0.6744566,0.4461435,-0.11990483,0.65022373,0.46635675,-0.12603046,0.563242,0.4548663,-0.07735181,0.6804126,0.48188257,-0.11288674,0.6616433,0.5298407,-0.11020302,0.6337539,0.52854717,-0.11119517,0.56386644,0.5461382,-0.089338034,0.6755436,0.5669905,-0.119760126,0.6557291,0.60253847,-0.10605936,0.63126904,0.5987034,-0.098276,0.5719419,0.6300655,-0.10332211,0.66450405,0.6361752,-0.122402415,0.65074086,0.64905906,-0.11670946,0.6241605,0.64321417,-0.113809526,Right,Takeoff
0.573686,0.6643002,-4.2594488e-07,0.60515356,0.5388706,-0.015193416,0.6255798,0.41356003,-0.03878486,0.6227073,0.3184024,-0.063047394,0.6032038,0.23456797,-0.08330462,0.58194315,0.36954245,-0.066136785,0.67959684,0.37450314,-0.10644257,0.6743362,0.43958902,-0.12117353,0.65055466,0.45905477,-0.1287751,0.5685322,0.45522723,-0.07866657,0.6855222,0.47642726,-0.114389025,0.66634756,0.5189519,-0.11282511,0.63703555,0.51950073,-0.114011735,0.56881046,0.5451989,-0.09247826,0.68251073,0.5607192,-0.1232176,0.6623448,0.5924655,-0.10954711,0.6346836,0.5890372,-0.10110772,0.5775008,0.6259898,-0.10774964,0.67332953,0.6321983,-0.12542808,0.6589497,0.6451254,-0.11755498,0.6287404,0.63995385,-0.11322565,Right,Takeoff
0.57869375,0.6604916,-5.410938e-07,0.6097881,0.52682483,-0.01639122,0.6265161,0.39774367,-0.036001425,0.62064445,0.3046016,-0.05569482,0.5998459,0.22114927,-0.071782954,0.5895348,0.3780417,-0.061225303,0.69101375,0.3884027,-0.100164175,0.68387157,0.44764435,-0.11590368,0.65707594,0.46080065,-0.1251956,0.57726514,0.46558273,-0.07234132,0.6966542,0.48869374,-0.10498637,0.6721561,0.5295281,-0.10430076,0.64251006,0.5293678,-0.108003676,0.578228,0.5559754,-0.08499754,0.6924607,0.5738794,-0.11208539,0.6668591,0.6021189,-0.099758126,0.6403138,0.59680873,-0.094107874,0.5857798,0.637659,-0.099704534,0.679809,0.6420765,-0.11600194,0.6624786,0.64980507,-0.11004415,0.634277,0.6428115,-0.10797997,Right,Takeoff
0.58083874,0.6544678,-4.5142116e-07,0.61191833,0.5224123,-0.019219177,0.6269494,0.39548668,-0.04279698,0.61740494,0.30483198,-0.06591082,0.5953252,0.21953611,-0.08472484,0.58701617,0.3766581,-0.071536124,0.68739563,0.38099054,-0.113259085,0.6819155,0.44400078,-0.12809049,0.6556657,0.46401456,-0.13580696,0.57344484,0.4662216,-0.08194614,0.691607,0.48577,-0.11820012,0.6701444,0.5285311,-0.116086856,0.641127,0.53026396,-0.11801343,0.5748209,0.5573971,-0.09387146,0.68681204,0.57255495,-0.12300603,0.6632072,0.60149467,-0.10810358,0.6364304,0.5972266,-0.10033922,0.58241373,0.6378083,-0.10799229,0.6744466,0.64086497,-0.12478999,0.6581997,0.6492839,-0.11710762,0.62991804,0.6439802,-0.11377676,Right,Takeoff
0.5683431,0.6175091,2.612051e-07,0.618525,0.4977881,-0.0180013,0.65131694,0.38833046,-0.059044253,0.65472496,0.3034818,-0.095696926,0.6457241,0.20391844,-0.12893479,0.61275536,0.39345437,-0.1487057,0.6791872,0.35315892,-0.20456275,0.71381664,0.40652725,-0.21260512,0.7096965,0.44753927,-0.20909575,0.59364843,0.47355014,-0.16247343,0.66950965,0.4512518,-0.21778287,0.69953555,0.49802956,-0.2035566,0.69182026,0.52699006,-0.18898952,0.5854727,0.5657001,-0.17239979,0.658773,0.5408014,-0.22188346,0.68598163,0.56750727,-0.19823132,0.6775997,0.5791458,-0.17639157,0.58321494,0.65081066,-0.1810989,0.6470908,0.64835346,-0.21814339,0.6601181,0.6412834,-0.20840894,0.6463921,0.6304867,-0.19680686,Right,Takeoff
0.5553587,0.6080216,2.5965448e-07,0.5890971,0.5098052,-0.020514317,0.6502839,0.3705469,-0.035104237,0.6872918,0.30202138,-0.04660446,0.6759978,0.22730394,-0.05164564,0.62838197,0.4430115,-0.0704478,0.6793523,0.39028928,-0.10021354,0.7215837,0.42766494,-0.11087306,0.71832985,0.43870056,-0.11119885,0.6160833,0.5092424,-0.06861511,0.619969,0.49702778,-0.10168205,0.68262345,0.5094096,-0.10284568,0.6837337,0.5129616,-0.09557847,0.6037309,0.6016977,-0.06563963,0.6047116,0.5807563,-0.082653,0.661192,0.59072906,-0.06560577,0.6744867,0.5669138,-0.046962515,0.60009944,0.6831675,-0.06515944,0.6259157,0.71940434,-0.07740945,0.6580116,0.70081353,-0.068580836,0.66179436,0.6610124,-0.054893404,Right,Takeoff
0.39656866,0.5883883,3.917155e-07,0.43393,0.54606146,-0.025046429,0.44970486,0.4783125,-0.037361212,0.4279487,0.43424025,-0.050995782,0.39323062,0.4040055,-0.06432698,0.43342617,0.32256028,-0.017893365,0.44879717,0.21994668,-0.03695798,0.4589646,0.15517786,-0.051124632,0.46504885,0.095246315,-0.06185447,0.395778,0.32519987,-0.022656374,0.3757679,0.21224707,-0.049063534,0.36277542,0.14001067,-0.067750245,0.3501538,0.07829028,-0.078127,0.36517718,0.3614016,-0.030277686,0.35035926,0.30727708,-0.06812296,0.36523196,0.38120475,-0.07745485,0.3778401,0.43588698,-0.07340277,0.3401821,0.41818726,-0.03954571,0.33240277,0.38122898,-0.06983481,0.34835416,0.42796868,-0.072934024,0.36477184,0.46860483,-0.06833882,Right,Start_Search
0.41295788,0.5854375,2.9039956e-07,0.45248756,0.53459424,-0.020831997,0.47124258,0.4603,-0.029957406,0.45487416,0.40406024,-0.040723115,0.4228552,0.36872858,-0.051362894,0.4485455,0.30884093,-0.013022575,0.4647964,0.21028557,-0.028175775,0.4727701,0.1464328,-0.039472193,0.4767932,0.08856171,-0.048628535,0.41207463,0.31503388,-0.018736131,0.39227998,0.20461811,-0.04069532,0.38136545,0.13286322,-0.057220105,0.37071005,0.07118231,-0.06734545,0.38122553,0.35297942,-0.02708137,0.374202,0.28586963,-0.06137625,0.39666718,0.34872952,-0.072205104,0.41202196,0.4018101,-0.07104772,0.3549165,0.4078588,-0.036656942,0.35308558,0.3623004,-0.06543015,0.37256467,0.39664167,-0.07163786,0.38995522,0.4312107,-0.07059354,Right,Start_Search
0.4153618,0.53965586,3.4134843e-07,0.45444882,0.48350447,-0.02132522,0.47580454,0.4052374,-0.035573203,0.4719459,0.34266952,-0.051821146,0.437215,0.33214465,-0.06753451,0.42897648,0.26318878,-0.02526324,0.43361712,0.1555373,-0.04521957,0.43466747,0.08887246,-0.058226176,0.432537,0.028141081,-0.06855427,0.39246234,0.28164488,-0.033328913,0.3634033,0.17686638,-0.064737424,0.34867185,0.10937306,-0.08242243,0.33506534,0.047898486,-0.09150117,0.36388826,0.32423595,-0.043249674,0.37045747,0.26664516,-0.085835434,0.40726382,0.32811716,-0.09538846,0.43078572,0.37915552,-0.091372065,0.3451361,0.37996897,-0.05453347,0.36553308,0.35166907,-0.0892557,0.40023068,0.37961948,-0.0971883,0.42725468,0.40370297,-0.096252285,Right,Start_Search
0.40376353,0.48520756,4.511808e-07,0.4440673,0.4446268,-0.02476523,0.46794644,0.39050785,-0.04059994,0.45610136,0.3624402,-0.057994857,0.42304564,0.36348405,-0.074902326,0.4318839,0.24336639,-0.030716112,0.4366326,0.14964762,-0.056206293,0.44033733,0.089870244,-0.07108267,0.4400673,0.031793907,-0.080807425,0.38916594,0.25069326,-0.0381581,0.36659586,0.1617666,-0.07563656,0.35170206,0.095981866,-0.095370255,0.3362879,0.035906762,-0.10323202,0.35686564,0.28735226,-0.047837194,0.3632511,0.28999174,-0.09584848,0.3921297,0.363985,-0.10645832,0.4128422,0.4111794,-0.09984872,0.3345633,0.3401254,-0.059035696,0.3516048,0.35571313,-0.093346566,0.38117617,0.40261823,-0.09820587,0.40565592,0.43348613,-0.0935858,Right,Start_Search
0.38554654,0.40356264,3.4495727e-07,0.42257458,0.41895992,-0.03961307,0.44262177,0.39632732,-0.061006375,0.41218907,0.37677628,-0.079155825,0.37548006,0.35050637,-0.09761369,0.43999934,0.24988891,-0.046257924,0.44673684,0.18936186,-0.07269253,0.44689485,0.14533794,-0.08985381,0.44638315,0.096301,-0.10077154,0.40728164,0.21374728,-0.04351803,0.38957074,0.11485788,-0.07434439,0.37574196,0.051570818,-0.09349891,0.3647012,-0.006588936,-0.10256923,0.3783445,0.21772219,-0.043164715,0.34789047,0.21205848,-0.08509924,0.35203627,0.30315363,-0.095704906,0.3604076,0.36252028,-0.09138442,0.3533461,0.24647014,-0.044855956,0.3330891,0.2506423,-0.077922665,0.33879435,0.3153323,-0.07982548,0.34994113,0.36548036,-0.07355665,Right,Start_Search
0.43421707,0.47725528,5.0257984e-07,0.46185502,0.4814964,-0.042335268,0.46447295,0.4449741,-0.065454535,0.4276899,0.40389532,-0.084186696,0.39233756,0.36613414,-0.10270049,0.46946606,0.3055706,-0.051578943,0.48122066,0.21974307,-0.07650676,0.48625818,0.16734664,-0.09257588,0.491171,0.11356649,-0.103804484,0.4396993,0.27717742,-0.046826094,0.43425635,0.16844246,-0.07518269,0.42575246,0.10072704,-0.09364023,0.42039466,0.039505213,-0.103631705,0.41435504,0.28871882,-0.044443134,0.38515958,0.24124463,-0.082478575,0.37775537,0.3126483,-0.091978125,0.37911075,0.3671081,-0.08839167,0.39115322,0.3250636,-0.044378247,0.36762893,0.30067188,-0.07545177,0.3667087,0.34599167,-0.07865696,0.37474805,0.38862902,-0.07400086,Right,Start_Search
0.4361016,0.49559408,4.6114786e-07,0.4761315,0.4554394,-0.024418963,0.4993382,0.4044694,-0.04550343,0.5044215,0.37485614,-0.06646997,0.48145646,0.38551098,-0.08772517,0.45370257,0.2939969,-0.04834599,0.45431343,0.211095,-0.07412265,0.45783865,0.15699099,-0.0916746,0.45788476,0.104566365,-0.1056673,0.4218093,0.31640965,-0.05582387,0.4041251,0.24461755,-0.09599784,0.39423206,0.19050013,-0.11756564,0.38424182,0.1399489,-0.1293417,0.39679137,0.360468,-0.06364005,0.415583,0.33881724,-0.10773864,0.45000017,0.38405812,-0.11640634,0.47275475,0.4173761,-0.113709,0.38326526,0.41066664,-0.072863065,0.41149262,0.40143257,-0.10766271,0.44320872,0.4295155,-0.11360983,0.4676542,0.44718736,-0.11264932,Right,Start_Search
0.4591282,0.5216683,1.1850978e-08,0.49375856,0.45570314,-0.014945293,0.5024667,0.38737452,-0.025189735,0.48467374,0.35938066,-0.036965147,0.45252553,0.3816433,-0.049348295,0.4377604,0.29229975,-0.021706855,0.4069506,0.2116688,-0.036690664,0.38895947,0.16706596,-0.046680093,0.37063283,0.12456341,-0.05488852,0.40935415,0.33351457,-0.030329457,0.3649146,0.27807224,-0.05495169,0.33357075,0.24222392,-0.068723805,0.30451941,0.20862812,-0.07572643,0.3950873,0.3884952,-0.039984178,0.38805473,0.36433595,-0.07264268,0.42592832,0.3961504,-0.08243448,0.45542893,0.41831732,-0.081677385,0.39018577,0.44599542,-0.050241683,0.39243534,0.42798316,-0.07521415,0.42308828,0.441063,-0.07930542,0.452572,0.4483952,-0.07816033,Right,Start_Search
0.46272492,0.5220586,9.4417935e-08,0.48562583,0.45840085,-0.023376644,0.48110774,0.39314348,-0.034473207,0.4459263,0.3910739,-0.045583088,0.40940046,0.40587723,-0.056928545,0.41632083,0.30574247,-0.019623784,0.3784362,0.24531054,-0.036459092,0.35379985,0.20782349,-0.049252316,0.32979718,0.1707055,-0.05934563,0.3912755,0.34643325,-0.023058962,0.33991978,0.30509496,-0.045627147,0.30446398,0.27697104,-0.06136543,0.27193323,0.24986923,-0.070713684,0.38149694,0.3983791,-0.029061377,0.35037172,0.38019845,-0.061389316,0.3836848,0.4177333,-0.07129885,0.4123928,0.44084454,-0.07043045,0.38029653,0.4557318,-0.036381744,0.36330587,0.44681478,-0.062335595,0.3876828,0.46547067,-0.06643324,0.41304886,0.47478884,-0.06476156,Right,Start_Search
0.43161705,0.5552226,2.3075367e-07,0.46095556,0.516243,-0.02685993,0.46161672,0.4543944,-0.039855633,0.42387423,0.43656757,-0.052501164,0.38864762,0.4244891,-0.064942494,0.4281332,0.3350757,-0.021183627,0.41310704,0.24748942,-0.03932471,0.4007516,0.19506362,-0.05239455,0.38997406,0.14323173,-0.06237803,0.39740065,0.34467,-0.023224946,0.36368218,0.25938165,-0.04589886,0.33912644,0.20909558,-0.062081978,0.31844702,0.16432868,-0.07127983,0.37802887,0.37813932,-0.028227853,0.3471882,0.34067658,-0.06068914,0.36397785,0.4024947,-0.06940704,0.38081652,0.44669884,-0.066905476,0.3652858,0.42826357,-0.035135463,0.34317267,0.4059628,-0.061726417,0.3577241,0.44285703,-0.06504663,0.37579525,0.47458363,-0.06191456,Right,Start_Search
0.37134075,0.57782185,4.906601e-07,0.4006695,0.5677786,-0.031415787,0.41114828,0.5275088,-0.048285328,0.38646102,0.4838261,-0.06342091,0.3541146,0.45092046,-0.07797051,0.41911268,0.3987288,-0.032383796,0.44279265,0.31310546,-0.053608965,0.45569506,0.2631687,-0.06711187,0.46526954,0.21251024,-0.07626625,0.3889666,0.3719733,-0.031070665,0.3865623,0.27423036,-0.056641176,0.37912393,0.21130677,-0.07309158,0.37234208,0.15486337,-0.08159778,0.36209795,0.38192374,-0.032102715,0.3420639,0.3356798,-0.06805721,0.340204,0.4023864,-0.07663306,0.3415696,0.45358965,-0.07237308,0.33870882,0.4152877,-0.03484011,0.32199976,0.39170942,-0.06482852,0.32380703,0.43298906,-0.06826441,0.33085248,0.47263604,-0.06341133,Right,Start_Search
0.3798392,0.43971983,4.8748365e-09,0.37906712,0.48388824,-0.03984837,0.37931412,0.5101242,-0.07406589,0.3651115,0.49660617,-0.10261157,0.34164375,0.46166968,-0.12832041,0.3983106,0.37807235,-0.086685196,0.432306,0.3071873,-0.14246032,0.4568991,0.26839018,-0.17865409,0.46724623,0.23868406,-0.19841975,0.38253453,0.36850527,-0.08666719,0.35389912,0.31543544,-0.13931815,0.34009096,0.360227,-0.16301943,0.33231732,0.41093585,-0.1763587,0.36205125,0.37395382,-0.088810064,0.32800698,0.3617595,-0.13629916,0.32242814,0.40837792,-0.1491931,0.3253619,0.45299733,-0.15127778,0.34369153,0.39009008,-0.09286235,0.32246673,0.37398955,-0.11889371,0.3181201,0.38998553,-0.12106844,0.32389835,0.40959817,-0.12117797,Left,Start_Search
0.43366706,0.56951946,3.412042e-07,0.48547372,0.54851854,-0.02134618,0.5181538,0.49621874,-0.036172118,0.4991516,0.44827828,-0.052879676,0.4632632,0.4198059,-0.06998196,0.50528675,0.33687913,-0.030601962,0.5297432,0.23566142,-0.05010846,0.5462308,0.17160551,-0.061667133,0.5579808,0.11147013,-0.07037816,0.46470878,0.32847252,-0.038375635,0.45388186,0.21385972,-0.06982914,0.44886318,0.1371664,-0.08599299,0.4441939,0.06587383,-0.09271838,0.42830625,0.35177457,-0.047510456,0.44278783,0.34088844,-0.08859283,0.45835915,0.42199594,-0.09623172,0.46646813,0.47113284,-0.090189785,0.40105173,0.3922636,-0.057713933,0.42057335,0.3949822,-0.086744644,0.44171953,0.4489523,-0.08767877,0.45782617,0.48605317,-0.08174885,Right,Start_Search
0.42744243,0.56142306,4.992e-07,0.4739207,0.54488647,-0.027020011,0.50329226,0.49643677,-0.044516314,0.48415232,0.45327088,-0.06274652,0.45177203,0.42270708,-0.08113804,0.49545842,0.33699527,-0.034270402,0.5235332,0.24675906,-0.05553346,0.5434465,0.18794928,-0.06873404,0.557204,0.13130325,-0.078018576,0.45467463,0.32893282,-0.04009139,0.4496159,0.21587285,-0.072444804,0.4475126,0.14302263,-0.08906019,0.4431814,0.07374185,-0.09523448,0.4185387,0.35297266,-0.04800202,0.42996478,0.34036073,-0.09213292,0.44529915,0.42173252,-0.100673534,0.45257157,0.46933195,-0.093770385,0.39099938,0.39330173,-0.05730584,0.4087111,0.39242923,-0.08896503,0.42828622,0.44941297,-0.09019937,0.44221863,0.48709652,-0.083658725,Right,Start_Search
0.39322528,0.5889181,5.112823e-07,0.42826563,0.5609495,-0.031866536,0.44138035,0.4993909,-0.04853722,0.3993954,0.46982333,-0.064521715,0.36122704,0.44118202,-0.07981381,0.43429443,0.35443825,-0.030059988,0.45720822,0.2619056,-0.053761844,0.4735842,0.20207405,-0.06824995,0.48395836,0.14660896,-0.07761007,0.39664206,0.34801644,-0.031735666,0.37872034,0.23298553,-0.061668634,0.36895794,0.16580325,-0.078854114,0.36011192,0.1031937,-0.08571674,0.3669762,0.37478793,-0.036886487,0.35099548,0.35325167,-0.07740293,0.3683776,0.42824167,-0.0874549,0.38426477,0.46565604,-0.08254669,0.34427893,0.4184051,-0.04396121,0.33745158,0.41886842,-0.07353884,0.35460705,0.47185847,-0.07580246,0.37268957,0.4988429,-0.07027782,Right,Start_Search
